slug,school_name,year,unit,pct70
snu,서울대학교,2025,의예과,99.0
snu,서울대학교,2025,정치외교학부,98.25
snu,서울대학교,2025,치의학(치과의예),97.75
snu,서울대학교,2025,수리과학부,97.0
snu,서울대학교,2025,컴퓨터공학부,96.5
snu,서울대학교,2025,약학계열,96.5
snu,서울대학교,2025,전기·정보공학부,96.0
snu,서울대학교,2025,경영대학,95.5
snu,서울대학교,2025,경제학부,95.5
snu,서울대학교,2025,자유전공학부,95.0
snu,서울대학교,2025,인문계열 평균,96.6
snu,서울대학교,2025,자연계열 평균 (의·약 제외),96.2
snu,서울대학교,2025,농경제사회학부,98.5
snu,서울대학교,2025,인문계열,96.25
snu,서울대학교,2025,첨단융합학부,96.5
snu,서울대학교,2024,의예과,99.0
snu,서울대학교,2024,수리과학부,98.5
snu,서울대학교,2024,약학계열,98.5
snu,서울대학교,2024,화학부,98.25
snu,서울대학교,2024,건설환경공학부,98.25
snu,서울대학교,2024,농경제사회학부,98.5
snu,서울대학교,2024,경제학부 (일반),98.25
snu,서울대학교,2024,정치외교학부,97.5
snu,서울대학교,2024,사회교육과,98.0
snu,서울대학교,2024,경제학부 (지역균형),98.0
snu,서울대학교,2024,국사학과,96.75
snu,서울대학교,2024,경제학부,98.25
snu,서울대학교,2024,사회학과,97.75
snu,서울대학교,2024,심리학과,97.25
snu,서울대학교,2024,지리학과,97.5
snu,서울대학교,2024,사회복지학과,95.0
snu,서울대학교,2024,언론정보학과,94.75
snu,서울대학교,2024,통계학과,95.5
snu,서울대학교,2024,물리천문학부 (물리),95.25
snu,서울대학교,2024,물리천문학부 (천문),96.5
snu,서울대학교,2024,생명과학부,97.75
snu,서울대학교,2024,지구환경과학부,96.5
snu,서울대학교,2024,간호대학,95.75
snu,서울대학교,2024,경영대학,96.75
snu,서울대학교,2024,기계공학부,96.25
snu,서울대학교,2024,재료공학부,97.25
snu,서울대학교,2024,전기정보공학부,97.25
snu,서울대학교,2024,컴퓨터공학부,97.25
snu,서울대학교,2024,화학생물공학부,98.25
snu,서울대학교,2024,건축학과,91.75
snu,서울대학교,2024,산업공학과,96.0
snu,서울대학교,2024,인문계열 (지역균형),96.25
snu,서울대학교,2024,경제 (지역균형),98.0
snu,서울대학교,2024,의예 (지역균형),99.0
snu,서울대학교,2024,치의학부 (지역균형),97.25
snu,서울대학교,2024,화학과,98.25
snu,서울대학교,2024,항공우주공학과,94.75
snu,서울대학교,2024,바이오시스템·소재학부,98.25
snu,서울대학교,2024,국어교육과,96.75
snu,서울대학교,2024,수학교육과,96.25
snu,서울대학교,2024,의류학과,96.0
snu,서울대학교,2024,치의학과,98.25
snu,서울대학교,2023,의예과,99.25
snu,서울대학교,2023,인문계열,97.5
snu,서울대학교,2023,역사학부,92.25
snu,서울대학교,2023,정치외교학부,98.5
snu,서울대학교,2023,경제학부,97.25
snu,서울대학교,2023,사회학과,95.25
snu,서울대학교,2023,심리학과,96.5
snu,서울대학교,2023,지리학과,97.0
snu,서울대학교,2023,사회복지학과,96.25
snu,서울대학교,2023,언론정보학과,95.75
snu,서울대학교,2023,수리과학부,97.75
snu,서울대학교,2023,통계학과,97.0
snu,서울대학교,2023,물리학과,96.0
snu,서울대학교,2023,천문학과,93.0
snu,서울대학교,2023,화학과,96.0
snu,서울대학교,2023,생명과학부,94.0
snu,서울대학교,2023,지구환경과학부,92.5
snu,서울대학교,2023,건설환경공학부,88.0
snu,서울대학교,2023,기계공학부,91.75
snu,서울대학교,2023,재료공학부,94.0
snu,서울대학교,2023,전기정보공학부,96.0
snu,서울대학교,2023,컴퓨터공학부,95.75
snu,서울대학교,2023,화학생물공학부,95.5
snu,서울대학교,2023,치의학과,99.0
snu,서울대학교,2023,간호대학,94.0
snu,서울대학교,2023,수의예과,97.25
snu,서울대학교,2023,약학계열,95.75
snu,서울대학교,2022,정치외교학부,96.83
snu,서울대학교,2022,경제학부,97.33
snu,서울대학교,2022,언론정보학과,96.0
snu,서울대학교,2022,경영대학,97.33
snu,서울대학교,2022,국어교육과,94.67
snu,서울대학교,2022,수학교육과,93.83
snu,서울대학교,2022,인문계열,95.67
snu,서울대학교,2022,농경제사회학부,96.17
snu,서울대학교,2022,의예과,99.17
snu,서울대학교,2022,치의학과,97.0
snu,서울대학교,2022,약학계열,96.0
snu,서울대학교,2022,간호대학,94.5
snu,서울대학교,2022,생명과학부,95.33
snu,서울대학교,2022,기계공학부,96.17
snu,서울대학교,2022,전기정보공학부,97.33
snu,서울대학교,2022,컴퓨터공학부,97.5
snu,서울대학교,2022,바이오시스템·소재학부,95.33
snu,서울대학교,2021,인문계열,97.83
snu,서울대학교,2021,경제학부,98.5
snu,서울대학교,2021,심리학과,98.33
snu,서울대학교,2021,경영대학,98.5
snu,서울대학교,2021,국어교육과,96.83
snu,서울대학교,2021,수학교육과,96.17
snu,서울대학교,2021,정치외교학부,98.17
snu,서울대학교,2021,의예과,99.0
snu,서울대학교,2021,치의학과,98.83
snu,서울대학교,2021,간호대학,98.0
snu,서울대학교,2021,생명과학부,95.67
snu,서울대학교,2021,기계공학부,96.33
snu,서울대학교,2021,컴퓨터공학부,95.83
snu,서울대학교,2021,농경제사회학부,98.17
yonsei,연세대학교 (서울),2025,의예과,99.25
yonsei,연세대학교 (서울),2025,치의예과,97.75
yonsei,연세대학교 (서울),2025,약학과,96.25
yonsei,연세대학교 (서울),2025,시스템반도체공학과,95.5
yonsei,연세대학교 (서울),2025,디스플레이융합공학과,95.0
yonsei,연세대학교 (서울),2025,전기전자공학부,94.5
yonsei,연세대학교 (서울),2025,정치외교학과,94.25
yonsei,연세대학교 (서울),2025,화학과,94.0
yonsei,연세대학교 (서울),2025,화공생명공학부,94.0
yonsei,연세대학교 (서울),2025,산업공학과,94.0
yonsei,연세대학교 (서울),2025,생명공학과,94.0
yonsei,연세대학교 (서울),2025,첨단컴퓨팅학부,94.0
yonsei,연세대학교 (서울),2025,경영학과,93.75
yonsei,연세대학교 (서울),2025,지구시스템과학과,93.75
yonsei,연세대학교 (서울),2025,천문우주학과,93.75
yonsei,연세대학교 (서울),2025,기계공학부,93.75
yonsei,연세대학교 (서울),2025,신소재공학부,93.75
yonsei,연세대학교 (서울),2025,IT융합공학부,93.75
yonsei,연세대학교 (서울),2025,지능형반도체공학과,93.75
yonsei,연세대학교 (서울),2025,사학과,93.5
yonsei,연세대학교 (서울),2025,물리학과,93.5
yonsei,연세대학교 (서울),2025,대기과학과,93.5
yonsei,연세대학교 (서울),2025,건축공학과,93.5
yonsei,연세대학교 (서울),2025,영어영문학과,93.25
yonsei,연세대학교 (서울),2025,독어독문학과,93.25
yonsei,연세대학교 (서울),2025,상경대학,93.25
yonsei,연세대학교 (서울),2025,응용통계학과,93.25
yonsei,연세대학교 (서울),2025,도시공학과,93.25
yonsei,연세대학교 (서울),2025,생명과학과,93.25
yonsei,연세대학교 (서울),2025,사회복지학과,93.25
yonsei,연세대학교 (서울),2025,불어불문학과,93.0
yonsei,연세대학교 (서울),2025,중어중문학과,92.75
yonsei,연세대학교 (서울),2025,행정학과,92.75
yonsei,연세대학교 (서울),2025,국어국문학과,92.5
yonsei,연세대학교 (서울),2025,사회환경시스템공학부,92.5
yonsei,연세대학교 (서울),2025,언론홍보영상학부,92.5
yonsei,연세대학교 (서울),2025,교육학부,92.5
yonsei,연세대학교 (서울),2025,심리학과,92.25
yonsei,연세대학교 (서울),2025,수학과,92.25
yonsei,연세대학교 (서울),2025,노어노문학과,92.0
yonsei,연세대학교 (서울),2025,문헌정보학과,92.0
yonsei,연세대학교 (서울),2025,철학과,91.75
yonsei,연세대학교 (서울),2025,경제학부,91.75
yonsei,연세대학교 (서울),2025,신학과,91.5
yonsei,연세대학교 (서울),2025,사회학과,91.25
yonsei,연세대학교 (서울),2025,문화인류학과,91.0
yonsei,연세대학교 (서울),2025,언더우드학부 (인문사회),90.75
yonsei,연세대학교 (서울),2025,의류환경학과,90.25
yonsei,연세대학교 (서울),2025,식품영양학과,90.0
yonsei,연세대학교 (서울),2025,체육교육학과,90.0
yonsei,연세대학교 (서울),2025,아동가족학과,89.5
yonsei,연세대학교 (서울),2025,스포츠응용산업학과,89.25
yonsei,연세대학교 (서울),2025,융합인문사회과학부,89.25
yonsei,연세대학교 (서울),2025,통합디자인학과,88.5
yonsei,연세대학교 (서울),2025,융합과학공학부,88.5
yonsei,연세대학교 (서울),2025,실내건축학과,88.25
yonsei,연세대학교 (서울),2025,간호학과,88.25
yonsei,연세대학교 (서울),2024,의예과,99.0
yonsei,연세대학교 (서울),2024,치의예과,98.25
yonsei,연세대학교 (서울),2024,약학과,96.25
yonsei,연세대학교 (서울),2024,전기전자공학부,95.0
yonsei,연세대학교 (서울),2024,문화인류학과,94.25
yonsei,연세대학교 (서울),2024,언론홍보영상학부,93.3
yonsei,연세대학교 (서울),2024,문헌정보학과,92.75
yonsei,연세대학교 (서울),2024,정치외교학과,92.5
yonsei,연세대학교 (서울),2024,응용통계학과/언더우드학부,92.3
yonsei,연세대학교 (서울),2024,시스템반도체공학과,95.0
yonsei,연세대학교 (서울),2024,화학과,95.0
yonsei,연세대학교 (서울),2024,생명과학과,95.0
yonsei,연세대학교 (서울),2024,도시공학과,95.0
yonsei,연세대학교 (서울),2024,생화학과,95.0
yonsei,연세대학교 (서울),2024,생명공학과,95.0
yonsei,연세대학교 (서울),2024,인공지능학과,95.0
yonsei,연세대학교 (서울),2024,생체의공학과,94.75
yonsei,연세대학교 (서울),2024,식품영양학과 (자연),94.75
yonsei,연세대학교 (서울),2024,기계공학부,94.25
yonsei,연세대학교 (서울),2024,화공생명공학부,94.25
yonsei,연세대학교 (서울),2024,대기과학과,94.0
yonsei,연세대학교 (서울),2024,건축공학과,94.0
yonsei,연세대학교 (서울),2024,컴퓨터과학과,94.5
yonsei,연세대학교 (서울),2024,노어노문학과,89.5
yonsei,연세대학교 (서울),2024,국어국문학과,91.0
yonsei,연세대학교 (서울),2024,영어영문학과,91.75
yonsei,연세대학교 (서울),2024,사학과,91.25
yonsei,연세대학교 (서울),2024,경영학과,92.0
yonsei,연세대학교 (서울),2024,물리학과,93.75
yonsei,연세대학교 (서울),2024,천문우주학과,92.5
yonsei,연세대학교 (서울),2024,사회복지학과,91.5
yonsei,연세대학교 (서울),2024,교육학부,91.0
yonsei,연세대학교 (서울),2026,의예과,99.25
yonsei,연세대학교 (서울),2026,치의예과,97.75
yonsei,연세대학교 (서울),2026,약학과,96.25
yonsei,연세대학교 (서울),2026,시스템반도체공학과,95.5
yonsei,연세대학교 (서울),2026,디스플레이융합공학과,95.0
yonsei,연세대학교 (서울),2023,의예과,99.25
yonsei,연세대학교 (서울),2023,언더우드학부 (인문사회),86.0
yonsei,연세대학교 (서울),2022,국어국문학과,90.25
yonsei,연세대학교 (서울),2022,영어영문학과,89.5
yonsei,연세대학교 (서울),2022,사학과,89.75
yonsei,연세대학교 (서울),2022,경제학부,89.75
yonsei,연세대학교 (서울),2022,경영학과,90.0
yonsei,연세대학교 (서울),2022,수학과,93.5
yonsei,연세대학교 (서울),2022,화학과,92.75
yonsei,연세대학교 (서울),2022,천문우주학과,93.75
yonsei,연세대학교 (서울),2022,전기전자공학부,95.0
yonsei,연세대학교 (서울),2022,기계공학부,94.25
yonsei,연세대학교 (서울),2022,시스템반도체공학과,94.25
yonsei,연세대학교 (서울),2022,컴퓨터과학과,95.25
yonsei,연세대학교 (서울),2022,정치외교학과,90.0
yonsei,연세대학교 (서울),2022,사회복지학과,91.75
yonsei,연세대학교 (서울),2022,문화인류학과,92.5
yonsei,연세대학교 (서울),2022,의예과,99.25
yonsei,연세대학교 (서울),2022,치의예과,98.25
yonsei,연세대학교 (서울),2022,간호학과 (인문),88.0
yonsei,연세대학교 (서울),2022,약학과,95.5
yonsei,연세대학교 (서울),2021,경제학부,96.67
yonsei,연세대학교 (서울),2021,경영학과,95.67
yonsei,연세대학교 (서울),2021,독어독문학과,96.33
yonsei,연세대학교 (서울),2021,사학과,96.0
yonsei,연세대학교 (서울),2021,심리학과,97.33
yonsei,연세대학교 (서울),2021,정치외교학과,96.17
yonsei,연세대학교 (서울),2021,사회복지학과,96.83
yonsei,연세대학교 (서울),2021,의예과,99.5
yonsei,연세대학교 (서울),2021,치의예과,98.17
yonsei,연세대학교 (서울),2021,간호학과 (자연),93.83
yonsei,연세대학교 (서울),2021,화공생명공학부,95.17
yonsei,연세대학교 (서울),2021,전기전자공학부,95.67
yonsei,연세대학교 (서울),2021,컴퓨터과학과,95.33
yonsei,연세대학교 (서울),2021,글로벌융합공학부,95.33
yonsei,연세대학교 (서울),2021,식품영양학과,94.17
korea,고려대학교 (서울),2025,의과대학,99.0
korea,고려대학교 (서울),2025,학부대학 (자유전공),96.0
korea,고려대학교 (서울),2025,스마트모빌리티학부,95.75
korea,고려대학교 (서울),2025,차세대통신학과,95.67
korea,고려대학교 (서울),2025,전기전자공학부,95.33
korea,고려대학교 (서울),2025,반도체공학과,95.33
korea,고려대학교 (서울),2025,인공지능학과,95.15
korea,고려대학교 (서울),2025,통계학과,95.09
korea,고려대학교 (서울),2025,신소재공학부,95.0
korea,고려대학교 (서울),2025,자유전공학부,95.0
korea,고려대학교 (서울),2025,화학과,94.9
korea,고려대학교 (서울),2025,컴퓨터학과,94.9
korea,고려대학교 (서울),2025,바이오시스템의과학부,94.9
korea,고려대학교 (서울),2025,한국사학과,94.84
korea,고려대학교 (서울),2025,경영대학,94.83
korea,고려대학교 (서울),2025,화공생명공학과,94.83
korea,고려대학교 (서울),2025,융합에너지공학과,94.68
korea,고려대학교 (서울),2025,생명공학부,94.67
korea,고려대학교 (서울),2025,환경생태공학부,94.67
korea,고려대학교 (서울),2025,건축사회환경공학부,94.67
korea,고려대학교 (서울),2024,의과대학,99.0
korea,고려대학교 (서울),2024,스마트모빌리티학부,96.6
korea,고려대학교 (서울),2024,컴퓨터학과,96.2
korea,고려대학교 (서울),2024,화공생명공학과,96.0
korea,고려대학교 (서울),2024,자유전공학부 (자유전공),95.9
korea,고려대학교 (서울),2024,자유전공학부 (교과우수),95.7
korea,고려대학교 (서울),2024,통계학과,95.23
korea,고려대학교 (서울),2024,경영대학,95.0
korea,고려대학교 (서울),2024,행정학과,95.0
korea,고려대학교 (서울),2024,스마트보안학부,96.0
korea,고려대학교 (서울),2024,산업경영공학과,96.0
korea,고려대학교 (서울),2024,국어국문학과,93.78
korea,고려대학교 (서울),2024,사학과,94.43
korea,고려대학교 (서울),2024,불어불문학과,94.0
korea,고려대학교 (서울),2024,생명과학부,95.33
korea,고려대학교 (서울),2024,식품공학과,94.67
korea,고려대학교 (서울),2024,정치외교학과,94.45
korea,고려대학교 (서울),2024,경제학과,95.23
korea,고려대학교 (서울),2024,물리학과,95.53
korea,고려대학교 (서울),2024,신소재공학부,95.62
korea,고려대학교 (서울),2024,기계공학부,95.33
korea,고려대학교 (서울),2024,전기전자공학부,95.8
korea,고려대학교 (서울),2024,반도체공학과,94.17
korea,고려대학교 (서울),2024,교육학과,93.82
korea,고려대학교 (서울),2024,수학교육과,93.57
korea,고려대학교 (서울),2024,간호대학,94.5
korea,고려대학교 (서울),2024,자유전공학부,95.87
korea,고려대학교 (서울),2024,사이버국방학과,92.93
korea,고려대학교 (서울),2026,의과대학 (일반),99.0
korea,고려대학교 (서울),2026,의과대학 (교과우수),99.0
korea,고려대학교 (서울),2026,인공지능학과,95.5
korea,고려대학교 (서울),2026,차세대통신학과,95.17
korea,고려대학교 (서울),2026,스마트모빌리티학부,95.12
korea,고려대학교 (서울),2023,의과대학,99.37
korea,고려대학교 (서울),2023,반도체공학과,97.67
korea,고려대학교 (서울),2023,차세대통신학과,96.83
korea,고려대학교 (서울),2023,스마트모빌리티학부,96.67
korea,고려대학교 (서울),2023,컴퓨터학과,96.02
korea,고려대학교 (서울),2023,체육교육과,87.73
korea,고려대학교 (서울),2022,경영대학,94.33
korea,고려대학교 (서울),2022,국어국문학과,93.37
korea,고려대학교 (서울),2022,사학과,92.73
korea,고려대학교 (서울),2022,영어영문학과,92.83
korea,고려대학교 (서울),2022,언어학과,93.0
korea,고려대학교 (서울),2022,정치외교학과,93.45
korea,고려대학교 (서울),2022,경제학과,94.95
korea,고려대학교 (서울),2022,행정학과,94.1
korea,고려대학교 (서울),2022,교육학과,92.83
korea,고려대학교 (서울),2022,국어교육과,93.25
korea,고려대학교 (서울),2022,국제학부,92.87
korea,고려대학교 (서울),2022,사이버국방학과,95.83
korea,고려대학교 (서울),2022,의과대학,97.97
korea,고려대학교 (서울),2022,생명과학부,93.85
korea,고려대학교 (서울),2022,물리학과,93.67
korea,고려대학교 (서울),2022,화공생명공학과,94.0
korea,고려대학교 (서울),2022,신소재공학부,94.4
korea,고려대학교 (서울),2022,전기전자공학부,94.33
korea,고려대학교 (서울),2022,반도체공학과,96.47
korea,고려대학교 (서울),2021,경영대학,97.33
korea,고려대학교 (서울),2021,경제학과,95.87
korea,고려대학교 (서울),2021,정치외교학과,96.6
korea,고려대학교 (서울),2021,행정학과,96.87
korea,고려대학교 (서울),2021,교육학과,96.82
korea,고려대학교 (서울),2021,국어교육과,96.72
korea,고려대학교 (서울),2021,수학교육과,93.87
korea,고려대학교 (서울),2021,미디어학부,95.67
korea,고려대학교 (서울),2021,국어국문학과,95.78
korea,고려대학교 (서울),2021,사학과,95.12
korea,고려대학교 (서울),2021,의과대학,98.8
korea,고려대학교 (서울),2021,간호대학,92.07
korea,고려대학교 (서울),2021,컴퓨터학과,95.08
korea,고려대학교 (서울),2021,식품자원경제학과,95.43
korea,고려대학교 (서울),2021,화공생명공학과,93.73
korea,고려대학교 (서울),2021,기계공학과,93.02
korea,고려대학교 (서울),2021,전기전자공학부,94.47
cau,중앙대학교,2025,의학부,99.0
cau,중앙대학교,2025,약학부,96.17
cau,중앙대학교,2025,경영학부,92.0
cau,중앙대학교,2025,AI학과,92.5
cau,중앙대학교,2025,소프트웨어학부,93.5
cau,중앙대학교,2025,인문계열 평균,89.5
cau,중앙대학교,2025,자연계열 평균,90.5
cau,중앙대학교,2025,경영학부 (글로벌금융),92.49
cau,중앙대학교,2025,생명자원공학부 (식물생명공학),71.75
cau,중앙대학교,2025,사회기반시스템공학부 (도시시스템공학),92.55
cau,중앙대학교,2025,예술공학부,76.5
cau,중앙대학교,2025,영어영문학과,89.17
cau,중앙대학교,2025,철학과,91.17
cau,중앙대학교,2025,역사학과,89.33
cau,중앙대학교,2025,공공인재학부,92.5
cau,중앙대학교,2025,문헌정보학과,91.83
cau,중앙대학교,2025,경영학부 (경영학),91.83
cau,중앙대학교,2024,의학부,98.77
cau,중앙대학교,2024,약학부,97.49
cau,중앙대학교,2024,소프트웨어학부,93.55
cau,중앙대학교,2024,전자전기공학부,93.2
cau,중앙대학교,2024,경영학부 (경영),92.5
cau,중앙대학교,2024,경영학부 (글로벌금융),92.49
cau,중앙대학교,2024,응용통계학과,92.47
cau,중앙대학교,2024,간호학과 (인문),91.9
cau,중앙대학교,2024,경제학부,91.68
cau,중앙대학교,2024,AI학과,92.9
cau,중앙대학교,2024,산업보안학과 (자연),92.79
cau,중앙대학교,2024,화학공학과,92.6
cau,중앙대학교,2024,도시시스템공학,92.55
cau,중앙대학교,2024,경영학부 (경영학),92.45
cau,중앙대학교,2024,에너지시스템공학부,92.23
cau,중앙대학교,2024,융합공학부,92.26
cau,중앙대학교,2024,생명과학과,92.15
cau,중앙대학교,2024,화학과,92.08
cau,중앙대학교,2024,물리학과,91.9
cau,중앙대학교,2024,영어영문학과,89.7
cau,중앙대학교,2024,공공인재학부,91.5
cau,중앙대학교,2024,도시계획·부동산학과,91.14
cau,중앙대학교,2024,수학과,91.85
cau,중앙대학교,2024,기계공학부,91.72
cau,중앙대학교,2024,간호학과 (자연),90.5
cau,중앙대학교,2024,국어국문학과,90.76
cau,중앙대학교,2024,정치국제학과,90.42
cau,중앙대학교,2024,심리학과,90.8
cau,중앙대학교,2024,건축학부,91.13
cau,중앙대학교,2024,교육학과,91.17
cau,중앙대학교,2023,의학부,98.88
cau,중앙대학교,2023,약학부,96.57
cau,중앙대학교,2023,산업보안학과 (인문),92.98
cau,중앙대학교,2023,AI학과,92.37
cau,중앙대학교,2023,전자전기공학부,92.2
cau,중앙대학교,2023,화학신소재공학부,92.1
cau,중앙대학교,2023,소프트웨어학부,92.09
cau,중앙대학교,2023,도시계획부동산학과,92.0
cau,중앙대학교,2023,기계공학부,92.0
cau,중앙대학교,2023,생명과학과,91.9
cau,중앙대학교,2023,융합공학부,91.53
cau,중앙대학교,2023,물리학과,91.15
cau,중앙대학교,2023,간호학과 (인문),91.02
cau,중앙대학교,2023,정치국제학과,91.73
cau,중앙대학교,2023,경영학부,91.85
cau,중앙대학교,2023,응용통계학과,91.63
cau,중앙대학교,2023,공공인재학부,91.43
cau,중앙대학교,2023,미디어커뮤니케이션학부,91.48
cau,중앙대학교,2023,영어영문학과,90.88
cau,중앙대학교,2023,경제학부,88.96
cau,중앙대학교,2022,의학부,98.3
cau,중앙대학교,2022,약학부,95.8
cau,중앙대학교,2022,창의ICT공과대학,91.23
cau,중앙대학교,2022,소프트웨어학부,91.2
cau,중앙대학교,2022,AI학과,91.0
cau,중앙대학교,2022,산업보안학과 (자연),90.61
cau,중앙대학교,2022,기계공학부,90.5
cau,중앙대학교,2022,화학신소재공학부,90.2
cau,중앙대학교,2022,자연과학대학,89.88
cau,중앙대학교,2022,공공인재학부,89.5
cau,중앙대학교,2022,경영학부 (글로벌금융),87.5
cau,중앙대학교,2022,첨단소재공학부,81.75
cau,중앙대학교,2022,인문대학,89.4
cau,중앙대학교,2022,사회과학대학,88.36
cau,중앙대학교,2022,공과대학,84.97
cau,중앙대학교,2022,영어교육과,89.46
cau,중앙대학교,2022,경영학부,88.8
cau,중앙대학교,2022,간호학과 (자연),88.21
cau,중앙대학교,2021,인문대학,92.7
cau,중앙대학교,2021,의학부,98.5
cau,중앙대학교,2021,자연과학대학,91.7
cau,중앙대학교,2021,교육학과,91.6
cau,중앙대학교,2021,영어교육과,92.3
cau,중앙대학교,2021,창의ICT공과대학,92.3
cau,중앙대학교,2021,경영경제대학,93.7
hufs,한국외국어대학교,2025,LD학부 (Language & Diplomacy),92.5
hufs,한국외국어대학교,2025,LT학부 (Language & Trade),91.5
hufs,한국외국어대학교,2025,영어대학 (영미문학),91.0
hufs,한국외국어대학교,2025,경영대학,91.0
hufs,한국외국어대학교,2025,AI융합대학,91.5
hufs,한국외국어대학교,2025,인문계열 평균,88.0
hufs,한국외국어대학교,2025,Language & Trade학부,90.17
hufs,한국외국어대학교,2025,디지털콘텐츠학부,70.17
hufs,한국외국어대학교,2025,Language & Diplomacy학부,91.0
hufs,한국외국어대학교,2025,세르비아크로아티아어과,73.33
hufs,한국외국어대학교,2025,ELLT학과,86.7
hufs,한국외국어대학교,2025,중국언어문화학부,86.7
hufs,한국외국어대학교,2025,영어교육과,85.62
hufs,한국외국어대학교,2025,경영학부,87.6
hufs,한국외국어대학교,2025,Language & AI융합학부,88.15
hufs,한국외국어대학교,2025,자유전공학부 (서울),85.77
hufs,한국외국어대학교,2025,컴퓨터공학과,73.33
hufs,한국외국어대학교,2024,LD학부,91.0
hufs,한국외국어대학교,2024,LT학부,90.17
hufs,한국외국어대학교,2024,국제통상학과,89.83
hufs,한국외국어대학교,2024,국제학부,89.33
hufs,한국외국어대학교,2024,경제학과,89.33
hufs,한국외국어대학교,2024,LAI융합학부,90.17
hufs,한국외국어대학교,2024,ELLT학과,88.33
hufs,한국외국어대학교,2024,베트남어과,87.5
hufs,한국외국어대학교,2024,일본언어문화학부,86.67
hufs,한국외국어대학교,2024,Language&Trade학부,90.17
hufs,한국외국어대학교,2024,정치외교학과,89.0
hufs,한국외국어대학교,2024,행정학과,89.17
hufs,한국외국어대학교,2024,경제학부,89.33
hufs,한국외국어대학교,2024,경영학부,90.67
hufs,한국외국어대학교,2023,Language & Diplomacy학부,91.33
hufs,한국외국어대학교,2023,Language & Trade학부,91.5
hufs,한국외국어대학교,2023,ELLT학과,89.5
hufs,한국외국어대학교,2023,말레이·인도네시아어과,86.33
hufs,한국외국어대학교,2023,아랍어과,86.67
hufs,한국외국어대학교,2023,태국어과,86.5
hufs,한국외국어대학교,2023,베트남어과,87.83
hufs,한국외국어대학교,2023,인도어과,87.17
hufs,한국외국어대학교,2023,터키·아제르바이잔어과,87.5
hufs,한국외국어대학교,2023,페르시아어·이란학과,86.67
hufs,한국외국어대학교,2023,몽골어과,87.33
hufs,한국외국어대학교,2023,중국언어문화학부,87.33
hufs,한국외국어대학교,2023,일본언어문화학부,88.17
hufs,한국외국어대학교,2023,영어교육과,88.33
hufs,한국외국어대학교,2023,한국어교육과,87.5
hufs,한국외국어대학교,2023,국제학부,89.0
hufs,한국외국어대학교,2023,Language&Trade학부,91.5
hufs,한국외국어대학교,2023,그리스·불가리아학과,73.5
hufs,한국외국어대학교,2023,중앙아시아학과,73.33
hufs,한국외국어대학교,2023,아프리카학부,75.17
hufs,한국외국어대학교,2023,한국학과,73.67
hufs,한국외국어대학교,2023,바이오메디컬공학부,75.17
hufs,한국외국어대학교,2023,영미문학·문화학과,88.5
hufs,한국외국어대학교,2023,EICC학과,89.17
hufs,한국외국어대학교,2023,경제학부,88.83
hufs,한국외국어대학교,2023,Language&Diplomacy학부,91.33
hufs,한국외국어대학교,2023,정치외교학과,89.5
hufs,한국외국어대학교,2023,국제통상학과,90.17
hufs,한국외국어대학교,2023,경영학부,90.67
hufs,한국외국어대학교,2022,ELLT학과,89.17
hufs,한국외국어대학교,2022,베트남어과,87.83
hufs,한국외국어대학교,2022,중국언어문화학부,88.67
hufs,한국외국어대학교,2022,영어교육과,88.67
hufs,한국외국어대학교,2022,국제학부,89.83
hufs,한국외국어대학교,2022,Language&Trade학부,90.67
hufs,한국외국어대학교,2022,EICC학과,88.33
hufs,한국외국어대학교,2022,스페인어과,87.33
hufs,한국외국어대학교,2022,융합일본지역학부,86.67
hufs,한국외국어대학교,2022,정치외교학과,88.33
hufs,한국외국어대학교,2022,미디어커뮤니케이션학부,89.5
hufs,한국외국어대학교,2022,국제통상학과,89.5
hufs,한국외국어대학교,2022,경제학부,89.67
hufs,한국외국어대학교,2022,LD학부,90.0
hufs,한국외국어대학교,2022,경영학부,90.83
uos,서울시립대학교,2025,도시공학과,91.7
uos,서울시립대학교,2025,전자전기컴퓨터공학부,92.0
uos,서울시립대학교,2025,건축학부,91.5
uos,서울시립대학교,2025,행정학과,91.33
uos,서울시립대학교,2025,경영학부,91.0
uos,서울시립대학교,2025,자연계열 평균,90.0
uos,서울시립대학교,2025,인문계열 평균,89.5
uos,서울시립대학교,2025,인공지능학과,90.33
uos,서울시립대학교,2025,지능형반도체전공,91.0
uos,서울시립대학교,2025,스포츠과학과,78.2
uos,서울시립대학교,2025,도시행정학과,90.83
uos,서울시립대학교,2025,인문계열 통합,86.33
uos,서울시립대학교,2025,자연계열 통합,92.5
uos,서울시립대학교,2025,국제관계학과,91.17
uos,서울시립대학교,2025,경제학부,87.5
uos,서울시립대학교,2024,도시공학과,91.7
uos,서울시립대학교,2024,인공지능학과,91.3
uos,서울시립대학교,2024,세무학과,91.2
uos,서울시립대학교,2024,도시행정학과,90.2
uos,서울시립대학교,2024,자유전공학부,88.8
uos,서울시립대학교,2024,행정학과,88.5
uos,서울시립대학교,2024,경제학부,87.0
uos,서울시립대학교,2024,경영학부,87.5
uos,서울시립대학교,2024,영어영문학과,84.7
uos,서울시립대학교,2024,도시사회학과,86.2
uos,서울시립대학교,2024,전자전기컴퓨터공학부,90.0
uos,서울시립대학교,2024,화학공학과,90.8
uos,서울시립대학교,2024,신소재공학과,91.2
uos,서울시립대학교,2024,컴퓨터과학부,90.8
uos,서울시립대학교,2024,생명과학과,91.2
